id,TransactID,PIN,EventID,LAID,LID,PTID,UserID,created_at,updated_at
,9141,9141,29,21,,20,1,,
,9142,9142,29,21,,20,1,,
,9143,9143,29,21,,20,1,,
,9144,9144,29,21,,20,1,,
,9671,9144,44,4,,1,1,,
,14465,9144,35,4,,1,1,,
,9145,9145,29,21,,20,1,,
,9146,9146,29,21,,20,1,,
,9147,9147,29,21,,20,1,,
,9148,9148,29,21,,20,1,,
,9149,9149,29,21,,20,1,,
,9150,9150,29,21,,20,1,,
,9151,9151,29,21,,20,1,,
,9152,9152,29,21,,20,1,,
,9153,9153,29,21,,20,1,,
,9154,9154,29,21,,20,1,,
,9155,9155,29,21,,20,1,,
,9156,9156,29,21,,20,1,,
,9157,9157,29,21,,20,1,,
,9158,9158,29,21,,20,1,,
,9159,9159,29,21,,20,1,,
,9160,9160,29,21,,20,1,,
,9161,9161,29,21,,20,1,,
,9162,9162,29,21,,20,1,,
,9163,9163,29,21,,20,1,,
,9164,9164,29,21,,20,1,,
,9165,9165,29,21,,20,1,,
,9166,9166,29,21,,20,1,,
,9167,9167,29,21,,20,1,,
,9168,9168,29,21,,20,1,,
,9169,9169,29,21,,20,1,,
,9170,9170,29,21,,20,1,,
,9171,9171,29,21,,20,1,,
,9172,9172,29,21,,20,1,,
,9173,9173,29,21,,20,1,,
,9174,9174,29,21,,20,1,,
,9175,9175,29,21,,20,1,,
,9176,9176,29,21,,20,1,,
,9177,9177,29,21,,20,1,,
,9178,9178,29,21,,20,1,,
,9179,9179,29,21,,20,1,,
,9180,9180,29,21,,20,1,,
,9181,9181,29,21,,20,1,,
,9182,9182,29,21,,20,1,,
,9183,9183,29,21,,20,1,,
,9184,9184,29,21,,20,1,,
,9185,9185,29,21,,20,1,,
,9186,9186,29,21,,20,1,,
,9187,9187,29,21,,20,1,,
,9188,9188,29,21,,20,1,,
,9189,9189,29,21,,20,1,,
,9190,9190,29,21,,20,1,,
,9191,9191,29,21,,20,1,,
,9192,9192,29,21,,20,1,,
,9193,9193,29,21,,20,1,,
,9194,9194,29,21,,20,1,,
,9195,9195,29,21,,20,1,,
,9196,9196,29,21,,20,1,,
,9197,9197,29,21,,20,1,,
,9198,9198,29,21,,20,1,,
,9199,9199,29,21,,20,1,,
,9200,9200,29,21,,20,1,,
,9201,9201,29,21,,20,1,,
,9202,9202,29,21,,20,1,,
,9203,9203,29,21,,20,1,,
,9204,9204,29,21,,20,1,,
,9205,9205,29,21,,20,1,,
,9206,9206,29,21,,20,1,,
,9207,9207,29,21,,20,1,,
,9208,9208,29,21,,20,1,,
,9209,9209,29,21,,20,1,,
,9210,9210,29,21,,20,1,,
,9211,9211,29,21,,20,1,,
,9212,9212,31,21,,20,1,,
,9213,9213,31,21,,20,1,,
,9214,9214,31,21,,20,1,,
,9215,9215,31,21,,20,1,,
,9216,9216,31,21,,20,1,,
,9217,9217,31,21,,20,1,,
,9218,9218,31,21,,20,1,,
,9219,9219,31,21,,20,1,,
,9220,9220,31,21,,20,1,,
,9221,9221,31,21,,20,1,,
,9222,9222,31,21,,20,1,,
,9223,9223,31,21,,20,1,,
,9224,9224,31,21,,20,1,,
,9225,9225,31,21,,20,1,,
,9226,9226,31,21,,20,1,,
,9227,9227,31,21,,20,1,,
,9228,9228,31,21,,20,1,,
,9229,9229,31,21,,20,1,,
,9230,9230,31,21,,20,1,,
,9231,9231,31,21,,20,1,,
,9232,9232,31,21,,20,1,,
,9233,9233,31,21,,20,1,,
,9234,9234,31,21,,20,1,,
,9235,9235,31,21,,20,1,,
,9236,9236,31,21,,20,1,,
,9237,9237,31,21,,20,1,,
,9238,9238,31,21,,20,1,,
,9239,9239,31,21,,20,1,,
,9240,9240,31,21,,20,1,,
,9241,9241,31,21,,20,1,,
,9242,9242,31,21,,20,1,,
,9243,9243,31,21,,20,1,,
,9244,9244,31,21,,20,1,,
,9245,9245,31,21,,20,1,,
,9246,9246,31,21,,20,1,,
,9247,9247,31,21,,20,1,,
,9248,9248,31,21,,20,1,,
,9249,9249,31,21,,20,1,,
,9250,9250,31,21,,20,1,,
,9251,9251,31,21,,20,1,,
,9252,9252,31,21,,20,1,,
,9253,9253,31,21,,20,1,,
,9254,9254,31,21,,20,1,,
,9255,9255,31,21,,20,1,,
,9256,9256,31,21,,20,1,,
,9257,9257,31,21,,20,1,,
,9258,9258,31,21,,20,1,,
,9259,9259,31,21,,20,1,,
,9260,9260,31,21,,20,1,,
,9261,9261,31,21,,20,1,,
,9262,9262,31,21,,20,1,,
,9263,9263,31,21,,20,1,,
,9264,9264,31,21,,20,1,,
,9265,9265,31,21,,20,1,,
,9266,9266,31,21,,20,1,,
,9267,9267,31,21,,20,1,,
,9268,9268,31,21,,20,1,,
,9269,9269,31,21,,20,1,,
,9270,9270,31,21,,20,1,,
,9271,9271,31,21,,20,1,,
,9272,9272,31,21,,20,1,,
,9273,9273,31,21,,20,1,,
,9274,9274,31,21,,20,1,,
,9275,9275,31,21,,20,1,,
,9276,9276,31,21,,20,1,,
,9277,9277,31,21,,20,1,,
,9278,9278,31,21,,20,1,,
,9279,9279,31,21,,20,1,,
,9280,9280,31,21,,20,1,,
,9281,9281,31,21,,20,1,,
,9282,9282,31,21,,20,1,,
,9283,9283,31,21,,20,1,,
,9284,9284,31,21,,20,1,,
,9285,9285,31,21,,20,1,,
,9286,9286,31,21,,20,1,,
,9287,9287,31,21,,20,1,,
,9288,9288,31,21,,20,1,,
,9289,9289,31,21,,20,1,,
,9290,9290,31,21,,20,1,,
,9291,9291,31,21,,20,1,,
,9292,9292,31,21,,20,1,,
,9293,9293,31,21,,20,1,,
,9294,9294,31,21,,20,1,,
,9295,9295,31,21,,20,1,,
,9296,9296,31,21,,20,1,,
,9297,9297,31,21,,20,1,,
,9298,9298,31,21,,20,1,,
,9299,9299,31,21,,20,1,,
,9300,9300,31,21,,20,1,,
,9301,9301,31,21,,20,1,,
,9302,9302,31,21,,20,1,,
,9303,9303,31,21,,20,1,,
,9304,9304,31,21,,20,1,,
,9305,9305,32,21,,20,1,,
,9306,9306,32,21,,20,1,,
,9307,9307,32,21,,20,1,,
,9308,9308,32,21,,20,1,,
,9309,9309,32,21,,20,1,,
,9310,9310,32,21,,20,1,,
,9311,9311,32,21,,20,1,,
,9312,9312,32,21,,20,1,,
,9313,9313,32,21,,20,1,,
,9314,9314,32,21,,20,1,,
,9315,9315,32,21,,20,1,,
,9316,9316,32,21,,20,1,,
,9317,9317,32,21,,20,1,,
,9318,9318,32,21,,20,1,,
,9319,9319,32,21,,20,1,,
,9320,9320,32,21,,20,1,,
,9321,9321,32,21,,20,1,,
,9322,9322,32,21,,20,1,,
,9323,9323,32,21,,20,1,,
,9324,9324,32,21,,20,1,,
,9325,9325,32,21,,20,1,,
,9326,9326,32,21,,20,1,,
,9327,9327,32,21,,20,1,,
,9328,9328,32,21,,20,1,,
,9329,9329,32,21,,20,1,,
,9330,9330,32,21,,20,1,,
,9331,9331,32,21,,20,1,,
,9332,9332,32,21,,20,1,,
,9333,9333,32,21,,20,1,,
,9334,9334,32,21,,20,1,,
,9335,9335,32,21,,20,1,,
,9336,9336,32,21,,20,1,,
,9337,9337,32,21,,20,1,,
,9338,9338,32,21,,20,1,,
,9339,9339,32,21,,20,1,,
,9340,9340,32,21,,20,1,,
,9341,9341,32,21,,20,1,,
,9342,9342,32,21,,20,1,,
,9343,9343,32,21,,20,1,,
,9344,9344,32,21,,20,1,,
,9345,9345,32,21,,20,1,,
,9346,9346,32,21,,20,1,,
,9347,9347,32,21,,20,1,,
,9348,9348,32,21,,20,1,,
,9349,9349,32,21,,20,1,,
,9350,9350,32,21,,20,1,,
,9351,9351,32,21,,20,1,,
,9352,9352,32,21,,20,1,,
,9353,9353,32,21,,20,1,,
,9354,9354,32,21,,20,1,,
,9355,9355,32,21,,20,1,,
,9356,9356,32,21,,20,1,,
,9357,9357,32,21,,20,1,,
,9358,9358,32,21,,20,1,,
,9359,9359,32,21,,20,1,,
,9360,9360,32,21,,20,1,,
,9361,9361,32,21,,20,1,,
,9362,9362,32,21,,20,1,,
,9363,9363,32,21,,20,1,,
,9364,9364,32,21,,20,1,,
,9365,9365,32,21,,20,1,,
,9366,9366,32,21,,20,1,,
,9367,9367,32,21,,20,1,,
,9368,9368,32,21,,20,1,,
,9369,9369,32,21,,20,1,,
,9370,9370,32,21,,20,1,,
,9371,9371,32,21,,20,1,,
,9372,9372,32,21,,20,1,,
,9373,9373,32,21,,20,1,,
,9374,9374,32,21,,20,1,,
,9375,9375,32,21,,20,1,,
,9376,9376,32,21,,20,1,,
,9377,9377,32,21,,20,1,,
,9378,9378,32,21,,20,1,,
,9379,9379,32,21,,20,1,,
,9380,9380,32,21,,20,1,,
,9381,9381,32,21,,20,1,,
,9382,9382,32,21,,20,1,,
,9383,9383,32,21,,20,1,,
,9384,9384,32,21,,20,1,,
,9385,9385,32,21,,20,1,,
,9386,9386,32,21,,20,1,,
,9387,9387,32,21,,20,1,,
,9388,9388,32,21,,20,1,,
,9389,9389,32,21,,20,1,,
,9390,9390,32,21,,20,1,,
,9391,9391,32,21,,20,1,,
,9392,9392,32,21,,20,1,,
,9393,9393,32,21,,20,1,,
,9394,9394,32,21,,20,1,,
,9395,9395,32,21,,20,1,,
,9396,9396,32,21,,20,1,,
,10000,10000,29,28,,20,1,,
,10001,10001,29,28,,20,1,,
,7702,10002,29,6,,20,1,,
,10002,10002,29,28,,20,1,,
,7703,10003,29,6,,20,1,,
,10003,10003,29,28,,0,1,,
,7704,10004,29,6,,20,1,,
,10004,10004,29,28,,20,1,,
,7705,10005,29,6,,20,1,,
,10005,10005,29,28,,20,1,,
,7706,10006,29,6,,20,1,,
,10006,10006,29,28,,20,1,,
,7707,10007,29,6,,20,1,,
,10007,10007,29,28,,20,1,,
,7708,10008,29,6,,20,1,,
,10008,10008,29,28,,20,1,,
,7709,10009,29,6,,20,1,,
,10009,10009,29,28,,20,1,,
,10010,10010,29,28,,20,1,,
,10011,10011,29,28,,20,1,,
,10012,10012,29,28,,20,1,,
,10013,10013,29,28,,20,1,,
,10014,10014,29,28,,20,1,,
,10015,10015,29,28,,20,1,,
,10016,10016,29,28,,20,1,,
,10017,10017,29,28,,20,1,,
,10018,10018,29,28,,20,1,,
,10019,10019,29,28,,20,1,,
,10020,10020,29,28,,20,1,,
,10021,10021,29,28,,20,1,,
,10022,10022,29,28,,20,1,,
,10023,10023,29,28,,20,1,,
,10024,10024,29,28,,20,1,,
,10025,10025,29,28,,20,1,,
,10026,10026,29,28,,20,1,,
,10027,10027,29,28,,20,1,,
,10028,10028,29,28,,20,1,,
,10029,10029,29,28,,20,1,,
,10030,10030,29,28,,20,1,,
,10031,10031,29,28,,20,1,,
,10032,10032,29,28,,20,1,,
,10033,10033,29,28,,20,1,,
,10034,10034,29,28,,20,1,,
,10035,10035,29,28,,20,1,,
,10036,10036,29,28,,20,1,,
,10037,10037,29,28,,20,1,,
,10038,10038,29,28,,20,1,,
,10039,10039,29,28,,20,1,,
,10040,10040,29,28,,20,1,,
,10041,10041,29,28,,20,1,,
,10042,10042,29,28,,20,1,,
,10043,10043,29,28,,20,1,,
,10044,10044,29,28,,20,1,,
,10045,10045,29,28,,20,1,,
,10046,10046,29,28,,20,1,,
,10047,10047,29,28,,20,1,,
,10048,10048,29,28,,20,1,,
,10049,10049,29,28,,20,1,,
,10050,10050,29,28,,20,1,,
,10051,10051,29,28,,20,1,,
,10052,10052,29,28,,20,1,,
,10053,10053,29,28,,20,1,,
,10054,10054,29,28,,20,1,,
,10055,10055,29,28,,20,1,,
,10056,10056,29,28,,20,1,,
,10057,10057,29,28,,20,1,,
,10058,10058,29,28,,20,1,,
,10059,10059,29,28,,20,1,,
,10060,10060,29,28,,20,1,,
,10061,10061,29,28,,20,1,,
,11420,10061,31,9,,20,1,,
,10062,10062,29,28,,20,1,,
,10063,10063,29,28,,20,1,,
,10064,10064,29,28,,20,1,,
,10065,10065,29,28,,20,1,,
,10066,10066,29,28,,20,1,,
,10067,10067,29,28,,20,1,,
,10068,10068,29,28,,20,1,,
,10069,10069,29,28,,20,1,,
,10070,10070,29,28,,20,1,,
,10071,10071,29,28,,20,1,,
,10072,10072,29,28,,20,1,,
,10073,10073,29,28,,20,1,,
,10074,10074,29,28,,20,1,,
,10075,10075,29,28,,20,1,,
,10076,10076,29,28,,20,1,,
,10077,10077,29,28,,20,1,,
,10078,10078,29,28,,20,1,,
,10079,10079,29,28,,20,1,,
,10080,10080,29,28,,20,1,,
,10081,10081,29,28,,20,1,,
,10082,10082,29,28,,20,1,,
,10083,10083,29,28,,20,1,,
,10084,10084,29,28,,20,1,,
,10085,10085,29,28,,20,1,,
,10086,10086,29,28,,20,1,,
,10087,10087,29,28,,20,1,,
,10088,10088,29,28,,20,1,,
,10089,10089,29,28,,20,1,,
,10090,10090,29,28,,20,1,,
,10091,10091,29,28,,20,1,,
,10092,10092,29,28,,20,1,,
,10093,10093,29,28,,20,1,,
,10094,10094,29,28,,20,1,,
,10095,10095,29,28,,20,1,,
,10096,10096,29,28,,20,1,,
,10097,10097,29,28,,20,1,,
,10098,10098,29,28,,20,1,,
,10099,10099,31,28,,20,1,,
,10100,10100,31,28,,20,1,,
,10101,10101,31,28,,20,1,,
,10102,10102,31,28,,20,1,,
,10103,10103,31,28,,20,1,,
,10104,10104,31,28,,20,1,,
,10105,10105,31,28,,20,1,,
,10106,10106,31,28,,20,1,,
,10107,10107,31,28,,20,1,,
,10108,10108,31,28,,20,1,,
,10109,10109,31,28,,20,1,,
,10110,10110,31,28,,20,1,,
,10111,10111,31,28,,20,1,,
,10112,10112,31,28,,20,1,,
,10113,10113,31,28,,20,1,,
,10114,10114,31,28,,20,1,,
,10115,10115,31,28,,20,1,,
,10116,10116,31,28,,20,1,,
,10117,10117,31,28,,20,1,,
,10118,10118,31,28,,20,1,,
,10119,10119,31,28,,20,1,,
,10120,10120,31,28,,20,1,,
,10121,10121,31,28,,20,1,,
,10122,10122,31,28,,20,1,,
,10123,10123,31,28,,20,1,,
,10124,10124,31,28,,20,1,,
,10125,10125,31,28,,20,1,,
,10126,10126,31,28,,20,1,,
,10127,10127,31,28,,20,1,,
,10128,10128,31,28,,20,1,,
,10129,10129,31,28,,20,1,,
,10130,10130,31,28,,20,1,,
,10131,10131,31,28,,20,1,,
,10132,10132,31,28,,20,1,,
,10133,10133,31,28,,20,1,,
,10134,10134,31,28,,20,1,,
,10135,10135,31,28,,20,1,,
,10136,10136,31,28,,20,1,,
,10137,10137,31,28,,20,1,,
,10138,10138,31,28,,20,1,,
,10139,10139,31,28,,20,1,,
,10140,10140,31,28,,20,1,,
,10141,10141,31,28,,20,1,,
,10142,10142,31,28,,20,1,,
,10143,10143,31,28,,20,1,,
,10144,10144,31,28,,20,1,,
,10145,10145,31,28,,20,1,,
,10146,10146,32,28,,20,1,,
,10147,10147,32,28,,20,1,,
,10148,10148,32,28,,20,1,,
,10149,10149,32,28,,20,1,,
,10150,10150,32,28,,20,1,,
,10151,10151,32,28,,20,1,,
,10152,10152,32,28,,20,1,,
,10153,10153,32,28,,20,1,,
,10154,10154,32,28,,20,1,,
,10155,10155,32,28,,20,1,,
,10156,10156,32,28,,20,1,,
,10157,10157,32,28,,20,1,,
,10158,10158,32,28,,20,1,,
,10159,10159,16,28,,20,1,,
,10160,10160,32,28,,20,1,,
,10161,10161,29,28,,20,1,,
,10162,10162,32,28,,20,1,,
,10163,10163,32,0,,20,1,,
,10164,10164,32,28,,20,1,,
,10165,10165,32,28,,20,1,,
,10166,10166,32,28,,20,1,,
,10167,10167,32,28,,20,1,,
,10168,10168,32,28,,20,1,,
,10169,10169,32,28,,20,1,,
,10170,10170,32,28,,20,1,,
,10171,10171,32,28,,20,1,,
,10172,10172,32,28,,20,1,,
,10173,10173,32,28,,20,1,,
,10174,10174,32,28,,20,1,,
,10175,10175,32,28,,20,1,,
,10176,10176,32,28,,20,1,,
,10177,10177,32,28,,20,1,,
,10178,10178,32,28,,20,1,,
,10179,10179,32,28,,20,1,,
,10180,10180,32,28,,20,1,,
,10181,10181,32,28,,20,1,,
,10182,10182,32,28,,20,1,,
,10183,10183,32,28,,20,1,,
,10184,10184,32,28,,20,1,,
,10185,10185,32,28,,20,1,,
,10186,10186,32,28,,20,1,,
,10187,10187,32,28,,20,1,,
,10188,10188,32,28,,20,1,,
,10189,10189,32,28,,20,1,,
,10190,10190,32,28,,20,1,,
,10191,10191,32,28,,20,1,,
,10192,10192,32,28,,20,1,,
,14000,14000,29,2,,20,1,,
,14001,14001,29,2,,20,1,,
,14002,14002,29,2,,20,1,,
,14003,14003,29,2,,20,1,,
,14004,14004,29,2,,20,1,,
,14005,14005,29,2,,20,1,,
,14006,14006,29,2,,20,1,,
,14007,14007,29,2,,20,1,,
,14008,14008,29,2,,20,1,,
,14009,14009,29,2,,20,1,,
,14010,14010,29,2,,20,1,,
,14011,14011,29,2,,20,1,,
,14012,14012,29,2,,20,1,,
,14013,14013,29,2,,20,1,,
,14014,14014,29,2,,20,1,,
,14015,14015,29,2,,20,1,,
,14016,14016,29,2,,20,1,,
,14017,14017,29,2,,20,1,,
,14018,14018,29,2,,20,1,,
,14019,14019,29,2,,20,1,,
,14020,14020,29,2,,20,1,,
,14021,14021,29,2,,20,1,,
,14022,14022,29,2,,20,1,,
,14023,14023,29,2,,20,1,,
,14024,14024,29,2,,20,1,,
,14025,14025,29,2,,20,1,,
,14026,14026,29,2,,20,1,,
,14027,14027,29,2,,20,1,,
,14028,14028,29,2,,20,1,,
,14029,14029,29,2,,20,1,,
,14030,14030,29,2,,20,1,,
,14031,14031,29,2,,20,1,,
,14032,14032,29,2,,20,1,,
,14033,14033,29,2,,20,1,,
,14034,14034,29,2,,20,1,,
,14035,14035,29,2,,20,1,,
,14036,14036,29,2,,20,1,,
,14037,14037,29,2,,20,1,,
,14038,14038,29,2,,20,1,,
,14039,14039,29,2,,20,1,,
,14040,14040,29,2,,20,1,,
,14041,14041,29,2,,20,1,,
,14042,14042,29,2,,20,1,,
,14043,14043,29,2,,20,1,,
,14044,14044,29,2,,20,1,,
,14045,14045,31,2,,20,1,,
,14046,14046,31,2,,20,1,,
,14047,14047,31,2,,20,1,,
,14048,14048,31,2,,20,1,,
,14049,14049,31,2,,20,1,,
,14050,14050,31,2,,20,1,,
,14051,14051,31,2,,20,1,,
,14052,14052,31,2,,20,1,,
,14053,14053,31,2,,20,1,,
,14054,14054,31,2,,20,1,,
,14055,14055,31,2,,20,1,,
,14056,14056,31,2,,20,1,,
,14057,14057,31,2,,20,1,,
,14058,14058,31,2,,20,1,,
,14059,14059,31,2,,20,1,,
,14060,14060,31,2,,20,1,,
,14061,14061,31,2,,20,1,,
,14062,14062,31,2,,20,1,,
,14063,14063,31,2,,20,1,,
,14064,14064,31,2,,20,1,,
,14065,14065,31,2,,20,1,,
,14066,14066,31,2,,20,1,,
,14067,14067,31,2,,20,1,,
,14068,14068,31,2,,20,1,,
,14069,14069,31,2,,20,1,,
,14070,14070,31,2,,20,1,,
,14071,14071,31,2,,20,1,,
,14072,14072,31,2,,20,1,,
,14073,14073,31,2,,20,1,,
,14074,14074,31,2,,20,1,,
,14075,14075,31,2,,20,1,,
,14076,14076,31,2,,20,1,,
,14077,14077,31,2,,20,1,,
,14078,14078,31,2,,20,1,,
,14079,14079,31,2,,20,1,,
,14080,14080,31,2,,20,1,,
,14081,14081,31,2,,20,1,,
,14082,14082,31,2,,20,1,,
,14083,14083,31,2,,20,1,,
,14084,14084,31,2,,20,1,,
,14085,14085,31,2,,20,1,,
,14086,14086,31,2,,20,1,,
,14087,14087,31,2,,20,1,,
,14088,14088,31,2,,20,1,,
,14089,14089,31,2,,20,1,,
,14090,14090,31,2,,20,1,,
,14091,14091,31,2,,20,1,,
,14092,14092,32,2,,20,1,,
,14093,14093,32,2,,20,1,,
,14094,14094,32,2,,20,1,,
,14095,14095,32,2,,20,1,,
,14096,14096,32,2,,20,1,,
,14097,14097,32,2,,20,1,,
,14098,14098,32,2,,20,1,,
,14099,14099,32,2,,20,1,,
,14100,14100,32,2,,20,1,,
,14101,14101,32,2,,20,1,,
,14102,14102,32,2,,20,1,,
,14103,14103,32,2,,20,1,,
,14104,14104,32,2,,20,1,,
,14105,14105,32,2,,20,1,,
,14106,14106,32,7,,20,1,,
,14107,14107,32,2,,20,1,,
,14108,14108,32,2,,20,1,,
,14109,14109,32,2,,20,1,,
,14110,14110,32,2,,20,1,,
,14111,14111,32,2,,20,1,,
,14112,14112,32,2,,20,1,,
,14113,14113,32,2,,20,1,,
,14114,14114,32,2,,20,1,,
,14115,14115,32,2,,20,1,,
,14116,14116,32,2,,20,1,,
,14117,14117,32,2,,20,1,,
,14118,14118,32,2,,20,1,,
,14119,14119,32,2,,20,1,,
,14120,14120,32,2,,20,1,,
,14121,14121,32,2,,20,1,,
,14122,14122,32,2,,20,1,,
,14123,14123,32,2,,20,1,,
,14124,14124,32,2,,20,1,,
,14125,14125,32,2,,20,1,,
,14126,14126,32,2,,20,1,,
,14127,14127,32,2,,20,1,,
,14128,14128,32,2,,20,1,,
,14129,14129,32,2,,20,1,,
,14130,14130,32,2,,20,1,,
,14131,14131,32,2,,20,1,,
,14132,14132,32,2,,20,1,,
,14133,14133,32,2,,20,1,,
,5001,14134,34,6,8,1,1,,
,5002,14135,34,6,8,1,1,,
,14136,14136,34,6,9,1,1,,
,14137,14137,34,6,8,1,1,,
,14138,14138,34,6,8,1,1,,
,14139,14139,34,6,8,1,1,,
,14140,14140,34,6,8,1,1,,
,14141,14141,34,6,8,1,1,,
,14142,14142,34,6,7,1,1,,
,14143,14143,34,6,1,1,1,,
,14144,14144,34,6,8,1,1,,
,14145,14145,34,6,1,1,1,,
,14146,14146,34,6,1,1,1,,
,14147,14147,34,6,8,1,1,,
,14148,14148,34,6,8,1,1,,
,14149,14149,34,6,8,1,1,,
,14150,14150,34,6,1,1,1,,
,14151,14151,34,6,1,1,1,,
,14152,14152,34,6,9,1,1,,
,14153,14153,34,6,7,1,1,,
,14154,14154,34,6,7,1,1,,
,14155,14155,34,6,9,1,1,,
,14156,14156,34,6,1,1,1,,
,14157,14157,34,6,8,1,1,,
,14158,14158,34,6,8,1,1,,
,14159,14159,34,6,1,1,1,,
,14160,14160,34,6,8,1,1,,
,14161,14161,34,6,8,1,1,,
,14162,14162,34,6,8,1,1,,
,14163,14163,34,6,3,1,1,,
,14164,14164,34,6,3,1,1,,
,14165,14165,34,6,8,1,1,,
,14166,14166,34,6,1,1,1,,
,14167,14167,34,6,1,1,1,,
,14168,14168,34,6,8,1,1,,
,14169,14169,34,6,1,1,1,,
,14170,14170,34,6,1,1,1,,
,14171,14171,34,6,8,1,1,,
,14172,14172,34,6,8,1,1,,
,9669,14173,44,6,,1,1,,
,14173,14173,34,6,23,3,1,,
,3494,14174,38,0,,3,1,,
,5020,14174,33,3,23,3,1,,
,9708,14174,45,0,,3,1,,
,14174,14174,34,6,23,3,1,,
,14494,14174,36,3,23,3,1,,
,14175,14175,35,14,,1,1,,
,14176,14176,35,14,,1,1,,
,9672,14177,44,4,,1,1,,
,9691,14177,44,6,,1,1,,
,14177,14177,35,6,,1,1,,
,9662,14178,44,1,,1,1,,
,14178,14178,35,21,,1,1,,
,14179,14179,35,2,,1,1,,
,9658,14180,44,3,,1,1,,
,14180,14180,35,3,,1,1,,
,14181,14181,35,1,,1,1,,
,14182,14182,35,3,,1,1,,
,9661,14183,44,1,,1,1,,
,14183,14183,35,1,,1,1,,
,9666,14184,44,2,,1,1,,
,14184,14184,35,14,,1,1,,
,14185,14185,35,2,,1,1,,
,14186,14186,35,2,,1,1,,
,14187,14187,35,2,,1,1,,
,14188,14188,35,4,,1,1,,
,14189,14189,35,4,,1,1,,
,14190,14190,35,1,,1,1,,
,14191,14191,35,2,,1,1,,
,9675,14192,44,4,,1,1,,
,14192,14192,35,14,,1,1,,
,14193,14193,35,7,,1,1,,
,14194,14194,35,7,,1,1,,
,14195,14195,35,21,,1,1,,
,9665,14196,44,2,,1,1,,
,14196,14196,35,2,,1,1,,
,14197,14197,35,7,,1,1,,
,9682,14198,44,4,,8,1,,
,9683,14198,44,2,,8,1,,
,14198,14198,35,12,,27,1,,
,3493,14199,38,0,,3,1,,
,9668,14199,44,2,,3,1,,
,9709,14199,45,0,,3,1,,
,14199,14199,35,13,,3,1,,
,14495,14199,36,3,23,3,1,,
,14200,14200,35,13,,5,1,,
,14497,14200,36,3,23,3,1,,
,9678,14201,44,1,,14,1,,
,14201,14201,35,4,,3,1,,
,14461,14201,35,7,,3,1,,
,14202,14202,35,14,,1,1,,
,14203,14203,35,10,,1,1,,
,14204,14204,35,5,,1,1,,
,14205,14205,35,0,,1,1,,
,14206,14206,35,0,,1,1,,
,14207,14207,35,11,,1,1,,
,14208,14208,35,9,,1,1,,
,14209,14209,36,3,9,20,1,,
,14210,14210,36,3,4,20,1,,
,14211,14211,36,3,4,20,1,,
,14212,14212,36,3,6,14,1,,
,14213,14213,36,3,14,20,1,,
,14214,14214,36,3,23,7,1,,
,14215,14215,36,3,23,7,1,,
,14216,14216,36,3,23,7,1,,
,14217,14217,36,3,23,20,1,,
,14218,14218,36,3,23,20,1,,
,14219,14219,36,3,8,7,1,,
,9633,14220,40,0,17,1,1,,
,14220,14220,36,3,17,20,1,,
,14221,14221,37,0,,20,1,,
,14222,14222,37,0,,20,1,,
,14223,14223,37,5,,20,1,,
,14224,14224,37,0,,20,1,,
,14225,14225,37,0,,20,1,,
,14226,14226,37,0,,20,1,,
,14227,14227,37,6,,20,1,,
,14228,14228,37,6,,20,1,,
,9647,14229,41,0,,20,1,,
,14229,14229,37,0,,20,1,,
,14230,14230,37,0,,20,1,,
,14231,14231,37,0,,20,1,,
,14232,14232,37,0,,20,1,,
,14233,14233,37,0,,20,1,,
,14234,14234,37,0,,20,1,,
,14235,14235,37,0,,20,1,,
,14236,14236,37,0,,20,1,,
,14237,14237,37,0,,20,1,,
,14238,14238,37,0,,20,1,,
,9700,14239,45,0,,20,1,,
,14239,14239,37,0,,20,1,,
,14240,14240,37,0,,20,1,,
,14241,14241,37,0,,20,1,,
,9657,14242,43,0,,20,1,,
,14242,14242,37,0,,20,1,,
,14243,14243,37,0,,20,1,,
,9655,14244,43,0,,20,1,,
,9703,14244,45,0,,20,1,,
,14244,14244,37,0,,20,1,,
,14245,14245,37,0,,20,1,,
,14246,14246,37,0,,20,1,,
,14247,14247,37,0,,20,1,,
,14248,14248,37,0,,20,1,,
,14249,14249,37,0,,20,1,,
,14250,14250,37,0,,20,1,,
,9649,14251,41,0,,20,1,,
,14251,14251,37,0,,20,1,,
,14252,14252,37,0,,20,1,,
,14253,14253,37,0,,20,1,,
,14254,14254,37,0,,20,1,,
,14255,14255,37,0,,20,1,,
,14256,14256,38,0,,20,1,,
,14520,14256,39,0,,3,1,,
,14257,14257,38,0,,20,1,,
,14258,14258,38,0,,20,1,,
,14259,14259,38,0,,20,1,,
,14260,14260,38,0,,20,1,,
,14261,14261,38,0,,20,1,,
,14262,14262,38,0,,20,1,,
,14263,14263,38,0,,20,1,,
,14264,14264,38,0,,20,1,,
,14265,14265,38,0,,20,1,,
,14266,14266,38,0,,20,1,,
,14267,14267,38,0,,20,1,,
,14268,14268,38,0,,20,1,,
,14269,14269,38,0,,20,1,,
,14270,14270,38,0,,20,1,,
,14271,14271,38,0,,20,1,,
,14272,14272,38,0,,20,1,,
,14273,14273,38,0,,20,1,,
,14274,14274,38,0,,20,1,,
,14275,14275,38,0,,20,1,,
,14276,14276,38,0,,20,1,,
,14277,14277,38,0,,20,1,,
,14278,14278,38,0,,20,1,,
,14279,14279,38,0,,20,1,,
,14280,14280,38,0,,20,1,,
,14281,14281,38,0,,20,1,,
